id,Poster_Link,Series_Title,tag
68,"https://m.media-amazon.com/images/M/MV5BMTI3NTQyMzU5M15BMl5BanBnXkFtZTcwMTM2MjgyMQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",Oldeuboi,action drama mysteryafter kidnapped imprisoned fifteen year oh daesu released find must find captor five dayschanwook parkchoi minsikyoo jitaekang hyejeongkim byeongok
69,"https://m.media-amazon.com/images/M/MV5BZTcyNjk1MjgtOWI3Mi00YzQwLWI5MTktMzY4ZmI2NDAyNzYzXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg",Memento,mystery thrillera man shortterm memory loss attempt track wife murdererchristopher nolanguy pearcecarrieanne mossjoe pantolianomark boone junior
70,"https://m.media-amazon.com/images/M/MV5BNGIzY2IzODQtNThmMi00ZDE4LWI5YzAtNzNlZTM1ZjYyYjUyXkEyXkFqcGdeQXVyODEzNjM5OTQ@._V1_UX67_CR0,0,67,98_AL_.jpg",Mononoke-hime,animation action adventureon journey find cure tatarigamis curse ashitaka find middle war forest god tatara mining colony quest also meet san mononoke himehayao miyazakiyôji matsudayuriko ishidayûko tanakabilly crudup
71,"https://m.media-amazon.com/images/M/MV5BMGFkNWI4MTMtNGQ0OC00MWVmLTk3MTktOGYxN2Y2YWVkZWE2XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg",Once Upon a Time in America,crime dramaa former prohibitionera jewish gangster return lower east side manhattan thirty year later must confront ghost regret old lifesergio leonerobert de nirojames woodselizabeth mcgoverntreat williams
72,"https://m.media-amazon.com/images/M/MV5BMjA0ODEzMTc1Nl5BMl5BanBnXkFtZTcwODM2MjAxNA@@._V1_UX67_CR0,0,67,98_AL_.jpg",Raiders of the Lost Ark,action adventurein archaeologist adventurer indiana jones hired u government find ark covenant adolf hitler nazi obtain awesome powerssteven spielbergharrison fordkaren allenpaul freemanjohn rhysdavies
73,"https://m.media-amazon.com/images/M/MV5BZWFlYmY2MGEtZjVkYS00YzU4LTg0YjQtYzY1ZGE3NTA5NGQxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",The Shining,drama horrora family head isolated hotel winter sinister presence influence father violence psychic son see horrific foreboding past futurestanley kubrickjack nicholsonshelley duvalldanny lloydscatman crothers
74,"https://m.media-amazon.com/images/M/MV5BMDdhODg0MjYtYzBiOS00ZmI5LWEwZGYtZDEyNDU4MmQyNzFkXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg",Apocalypse Now,drama mystery wara u army officer serving vietnam tasked assassinating renegade special force colonel see godfrancis ford coppolamartin sheenmarlon brandorobert duvallfrederic forrest
75,"https://m.media-amazon.com/images/M/MV5BMmQ2MmU3NzktZjAxOC00ZDZhLTk4YzEtMDMyMzcxY2IwMDAyXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg",Alien,horror scifiafter space merchant vessel receives unknown transmission distress call one crew attacked mysterious life form soon realize life cycle merely begunridley scottsigourney weavertom skerrittjohn hurtveronica cartwright
76,"https://m.media-amazon.com/images/M/MV5BYmYzNmM2MDctZGY3Yi00NjRiLWIxZjctYjgzYTcxYTNhYTMyXkEyXkFqcGdeQXVyMjUxMTY3ODM@._V1_UY98_CR1,0,67,98_AL_.jpg",Anand,drama musicalthe story terminally ill man wish live life fullest inevitable occurs told best friendhrishikesh mukherjeerajesh khannaamitabh bachchansumita sanyalramesh deo
77,"https://m.media-amazon.com/images/M/MV5BOTI4NTNhZDMtMWNkZi00MTRmLWJmZDQtMmJkMGVmZTEzODlhXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg",Tengoku to jigoku,crime drama mysteryan executive shoe company becomes victim extortion chauffeur son kidnapped held ransomakira kurosawatoshirô mifuneyutaka sadatatsuya nakadaikyôko kagawa
78,"https://m.media-amazon.com/images/M/MV5BZWI3ZTMxNjctMjdlNS00NmUwLWFiM2YtZDUyY2I3N2MxYTE0XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg",Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,comedyan insane general trigger path nuclear holocaust war room full politician general frantically try stopstanley kubrickpeter sellersgeorge c scottsterling haydenkeenan wynn
79,"https://m.media-amazon.com/images/M/MV5BNDQwODU5OWYtNDcyNi00MDQ1LThiOGMtZDkwNWJiM2Y3MDg0XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",Witness for the Prosecution,crime drama mysterya veteran british barrister must defend client murder trial surprise surprisebilly wildertyrone powermarlene dietrichcharles laughtonelsa lanchester
80,"https://m.media-amazon.com/images/M/MV5BNjViMmRkOTEtM2ViOS00ODg0LWJhYWEtNTBlOGQxNDczOGY3XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UY98_CR2,0,67,98_AL_.jpg",Paths of Glory,drama warafter refusing attack enemy position general accuses soldier cowardice commanding officer must defend themstanley kubrickkirk douglasralph meekeradolphe menjougeorge macready
81,"https://m.media-amazon.com/images/M/MV5BNGUxYWM3M2MtMGM3Mi00ZmRiLWE0NGQtZjE5ODI2OTJhNTU0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",Rear Window,mystery thrillera wheelchairbound photographer spy neighbor apartment window becomes convinced one committed murderalfred hitchcockjames stewartgrace kellywendell coreythelma ritter
82,"https://m.media-amazon.com/images/M/MV5BMTU0NTkyNzYwMF5BMl5BanBnXkFtZTgwMDU0NDk5MTI@._V1_UX67_CR0,0,67,98_AL_.jpg",Sunset Blvd.,drama filmnoira screenwriter develops dangerous relationship faded film star determined make triumphant returnbilly wilderwilliam holdengloria swansonerich von stroheimnancy olson
83,"https://m.media-amazon.com/images/M/MV5BMmExYWJjNTktNGUyZS00ODhmLTkxYzAtNWIzOGEyMGNiMmUwXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg",The Great Dictator,comedy drama wardictator adenoid hynkel try expand empire poor jewish barber try avoid persecution hynkels regimecharles chaplincharles chaplinpaulette goddardjack oakiereginald gardiner
84,"https://m.media-amazon.com/images/M/MV5BOTdmNTFjNDEtNzg0My00ZjkxLTg1ZDAtZTdkMDc2ZmFiNWQ1XkEyXkFqcGdeQXVyNTAzNzgwNTg@._V1_UX67_CR0,0,67,98_AL_.jpg",1917,drama thriller warapril th regiment assembles wage war deep enemy territory two soldier assigned race time deliver message stop men walking straight deadly trapsam mendesdeancharles chapmangeorge mackaydaniel mayscolin firth
85,"https://m.media-amazon.com/images/M/MV5BYmQxNmU4ZjgtYzE5Mi00ZDlhLTlhOTctMzJkNjk2ZGUyZGEwXkEyXkFqcGdeQXVyMzgxMDA0Nzk@._V1_UY98_CR1,0,67,98_AL_.jpg",Tumbbad,drama fantasy horrora mythological story goddess created entire universe plot revolves around consequence human build temple firstbornrahi anil barveanand gandhiadesh prasadsohum shahjyoti malshe
86,"https://m.media-amazon.com/images/M/MV5BZWZhMjhhZmYtOTIzOC00MGYzLWI1OGYtM2ZkN2IxNTI4ZWI3XkEyXkFqcGdeQXVyNDAzNDk0MTQ@._V1_UY98_CR0,0,67,98_AL_.jpg",Andhadhun,crime drama musica series mysterious event change life blind pianist must report crime technically know nothing ofsriram raghavanayushmann khurranataburadhika apteanil dhawan
87,"https://m.media-amazon.com/images/M/MV5BYmY3MzYwMGUtOWMxYS00OGVhLWFjNmUtYzlkNGVmY2ZkMjA3XkEyXkFqcGdeQXVyMTExNDQ2MTI@._V1_UY98_CR4,0,67,98_AL_.jpg",Drishyam,crime drama thrillera man go extreme length save family punishment family commits accidental crimejeethu josephmohanlalmeenaasha sharathansiba
88,"https://m.media-amazon.com/images/M/MV5BMTg2NDg3ODg4NF5BMl5BanBnXkFtZTcwNzk3NTc3Nw@@._V1_UY98_CR1,0,67,98_AL_.jpg",Jagten,dramaa teacher life lonely life struggling son custody life slowly get better find love receives good news son new luck brutally shattered innocent little liethomas vinterbergmads mikkelsenthomas bo larsenannika wedderkopplasse fogelstrøm
89,"https://m.media-amazon.com/images/M/MV5BN2JmMjViMjMtZTM5Mi00ZGZkLTk5YzctZDg5MjFjZDE4NjNkXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg",Jodaeiye Nader az Simin,dramaa married couple faced difficult decision improve life child moving another country stay iran look deteriorating parent alzheimers diseaseasghar farhadipayman maadileila hatamisareh bayatshahab hosseini
90,"https://m.media-amazon.com/images/M/MV5BMWE3MGYzZjktY2Q5Mi00Y2NiLWIyYWUtMmIyNzA3YmZlMGFhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg",Incendies,drama mystery wartwins journey middle east discover family history fulfill mother last wishesdenis villeneuvelubna azabalmélissa désormeauxpoulinmaxim gaudettemustafa kamel
91,"https://m.media-amazon.com/images/M/MV5BOGE3N2QxN2YtM2ZlNS00MWIyLWE1NDAtYWFlN2FiYjY1MjczXkEyXkFqcGdeQXVyOTUwNzc0ODc@._V1_UY98_CR1,0,67,98_AL_.jpg",Miracle in cell NO.7,dramaa story love mentallyill father wrongly accused murder lovely six year old daughter prison would home based korean movie beonbangui seonmul mehmet ada öztekinaras bulut iynemlinisa sofiya aksongurdeniz baysalcelile toyon uysal
92,"https://m.media-amazon.com/images/M/MV5BNjAzMzEwYzctNjc1MC00Nzg5LWFmMGItMTgzYmMyNTY2OTQ4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UY98_CR0,0,67,98_AL_.jpg",Babam ve Oglum,drama familythe family leftwing journalist torn apart military coup turkey çagan irmakçetin tekindorfikret kuskanhümeyraege tanman
93,"https://m.media-amazon.com/images/M/MV5BOTJiNDEzOWYtMTVjOC00ZjlmLWE0NGMtZmE1OWVmZDQ2OWJhXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UX67_CR0,0,67,98_AL_.jpg",Inglourious Basterds,adventure drama warin nazioccupied france world war ii plan assassinate nazi leader group jewish u soldier coincides theatre owner vengeful plan samequentin tarantinobrad pittdiane krugereli rothmélanie laurent
94,"https://m.media-amazon.com/images/M/MV5BMTY4NzcwODg3Nl5BMl5BanBnXkFtZTcwNTEwOTMyMw@@._V1_UX67_CR0,0,67,98_AL_.jpg",Eternal Sunshine of the Spotless Mind,drama romance scifiwhen relationship turn sour couple undergoes medical procedure erased memoriesmichel gondryjim carreykate winslettom wilkinsongerry robert byrne
95,"https://m.media-amazon.com/images/M/MV5BNDg4NjM1YjMtYmNhZC00MjM0LWFiZmYtNGY1YjA3MzZmODc5XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX67_CR0,0,67,98_AL_.jpg",Amélie,comedy romanceamélie innocent naive girl paris sense justice decides help around along way discovers lovejeanpierre jeunetaudrey tautoumathieu kassovitzrufuslorella cravotta
96,"https://m.media-amazon.com/images/M/MV5BMTA2NDYxOGYtYjU1Mi00Y2QzLTgxMTQtMWI1MGI0ZGQ5MmU4XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UY98_CR0,0,67,98_AL_.jpg",Snatch,comedy crimeunscrupulous boxing promoter violent bookmaker russian gangster incompetent amateur robber supposedly jewish jeweler fight track priceless stolen diamondguy ritchiejason stathambrad pittbenicio del torodennis farina
97,"https://m.media-amazon.com/images/M/MV5BOTdiNzJlOWUtNWMwNS00NmFlLWI0YTEtZmI3YjIzZWUyY2Y3XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg",Requiem for a Dream,dramathe druginduced utopia four coney island people shattered addiction run deepdarren aronofskyellen burstynjared letojennifer connellymarlon wayans
98,"https://m.media-amazon.com/images/M/MV5BNTBmZWJkNjctNDhiNC00MGE2LWEwOTctZTk5OGVhMWMyNmVhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg",American Beauty,dramaa sexually frustrated suburban father midlife crisis becoming infatuated daughter best friendsam mendeskevin spaceyannette beningthora birchwes bentley
99,"https://m.media-amazon.com/images/M/MV5BOTI0MzcxMTYtZDVkMy00NjY1LTgyMTYtZmUxN2M3NmQ2NWJhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",Good Will Hunting,drama romancewill hunting janitor mit gift mathematics need help psychologist find direction lifegus van santrobin williamsmatt damonben affleckstellan skarsgård
100,"https://m.media-amazon.com/images/M/MV5BZTYwZWQ4ZTQtZWU0MS00N2YwLWEzMDItZWFkZWY0MWVjODVhXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg",Bacheha-Ye aseman,drama family sportafter boy loses sister pair shoe go series adventure order find cant try new way win new pairmajid majidimohammad amir najiamir farrokh hashemianbahare seddiqinafise jafarmohammadi
101,"https://m.media-amazon.com/images/M/MV5BMDU2ZWJlMjktMTRhMy00ZTA5LWEzNDgtYmNmZTEwZTViZWJkXkEyXkFqcGdeQXVyNDQ2OTk4MzI@._V1_UX67_CR0,0,67,98_AL_.jpg",Toy Story,animation adventure comedya cowboy doll profoundly threatened jealous new spaceman figure supplants top toy boy roomjohn lassetertom hankstim allendon ricklesjim varney
102,"https://m.media-amazon.com/images/M/MV5BMzkzMmU0YTYtOWM3My00YzBmLWI0YzctOGYyNTkwMWE5MTJkXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg",Braveheart,biography drama historyscottish warrior william wallace lead countryman rebellion free homeland tyranny king edward englandmel gibsonmel gibsonsophie marceaupatrick mcgoohanangus macfadyen
103,"https://m.media-amazon.com/images/M/MV5BZmExNmEwYWItYmQzOS00YjA5LTk2MjktZjEyZDE1Y2QxNjA1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",Reservoir Dogs,crime drama thrillerwhen simple jewelry heist go horribly wrong surviving criminal begin suspect one police informantquentin tarantinoharvey keiteltim rothmichael madsenchris penn
104,"https://m.media-amazon.com/images/M/MV5BNzkxODk0NjEtYjc4Mi00ZDI0LTgyYjEtYzc1NDkxY2YzYTgyXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg",Full Metal Jacket,drama wara pragmatic u marine observes dehumanizing effect vietnam war fellow recruit brutal boot camp training bloody street fighting huestanley kubrickmatthew modiner lee ermeyvincent donofrioadam baldwin
105,"https://m.media-amazon.com/images/M/MV5BODM4Njg0NTAtYjI5Ny00ZjAxLTkwNmItZTMxMWU5M2U3M2RjXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg",Idi i smotri,drama thriller warafter finding old rifle young boy join soviet resistance movement ruthless german force experience horror world war iielem klimovaleksey kravchenkoolga mironovaliubomiras lauceviciusvladas bagdonas
106,"https://m.media-amazon.com/images/M/MV5BZGU2OGY5ZTYtMWNhYy00NjZiLWI0NjUtZmNhY2JhNDRmODU3XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg",Aliens,action adventure scifififtyseven year surviving apocalyptic attack aboard space vessel merciless space creature officer ripley awakens hypersleep try warn anyone listen predatorsjames cameronsigourney weavermichael biehncarrie hennpaul reiser
107,"https://m.media-amazon.com/images/M/MV5BNWJlNzUzNGMtYTAwMS00ZjI2LWFmNWQtODcxNWUxODA5YmU1XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UX67_CR0,0,67,98_AL_.jpg",Amadeus,biography drama historythe life success trouble wolfgang amadeus mozart told antonio salieri contemporaneous composer insanely jealous mozart talent claimed murdered himmilos formanf murray abrahamtom hulceelizabeth berridgeroy dotrice
108,"https://m.media-amazon.com/images/M/MV5BNjdjNGQ4NDEtNTEwYS00MTgxLTliYzQtYzE2ZDRiZjFhZmNlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg",Scarface,crime dramain miami determined cuban immigrant take drug cartel succumbs greedbrian de palmaal pacinomichelle pfeiffersteven bauermary elizabeth mastrantonio
109,"https://m.media-amazon.com/images/M/MV5BOWZlMjFiYzgtMTUzNC00Y2IzLTk1NTMtZmNhMTczNTk0ODk1XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",Star Wars: Episode VI - Return of the Jedi,action adventure fantasyafter daring mission rescue han solo jabba hutt rebel dispatch endor destroy second death star meanwhile luke struggle help darth vader back dark side without falling emperor traprichard marquandmark hamillharrison fordcarrie fisherbilly dee williams
110,"https://m.media-amazon.com/images/M/MV5BOGZhZDIzNWMtNjkxMS00MDQ1LThkMTYtZWQzYWU3MWMxMGU5XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg",Das Boot,adventure drama thrillerthe claustrophobic world wwii german uboat boredom filth sheer terrorwolfgang petersenjürgen prochnowherbert grönemeyerklaus wennemannhubertus bengsch
111,"https://m.media-amazon.com/images/M/MV5BM2M1MmVhNDgtNmI0YS00ZDNmLTkyNjctNTJiYTQ2N2NmYzc2XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg",Taxi Driver,crime dramaa mentally unstable veteran work nighttime taxi driver new york city perceived decadence sleaze fuel urge violent action attempting liberate presidential campaign worker underage prostitutemartin scorseserobert de nirojodie fostercybill shepherdalbert brook
112,"https://m.media-amazon.com/images/M/MV5BNGU3NjQ4YTMtZGJjOS00YTQ3LThmNmItMTI5MDE2ODI3NzY3XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX67_CR0,0,67,98_AL_.jpg",The Sting,comedy crime dramatwo grifter team pull ultimate congeorge roy hillpaul newmanrobert redfordrobert shawcharles durning
113,"https://m.media-amazon.com/images/M/MV5BMTY3MjM1Mzc4N15BMl5BanBnXkFtZTgwODM0NzAxMDE@._V1_UX67_CR0,0,67,98_AL_.jpg",A Clockwork Orange,crime drama scifiin future sadistic gang leader imprisoned volunteer conductaversion experiment not go plannedstanley kubrickmalcolm mcdowellpatrick mageemichael bateswarren clarke
114,"https://m.media-amazon.com/images/M/MV5BMmNlYzRiNDctZWNhMi00MzI4LThkZTctMTUzMmZkMmFmNThmXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg",2001: A Space Odyssey,adventure scifiafter discovering mysterious artifact buried beneath lunar surface mankind set quest find origin help intelligent supercomputer hal stanley kubrickkeir dulleagary lockwoodwilliam sylvesterdaniel richter
115,"https://m.media-amazon.com/images/M/MV5BNWM1NmYyM2ItMTFhNy00NDU0LThlYWUtYjQyYTJmOTY0ZmM0XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg",Per qualche dollaro in più,westerntwo bounty hunter intention team track western outlawsergio leoneclint eastwoodlee van cleefgian maria volontèmara krupp
116,"https://m.media-amazon.com/images/M/MV5BYWY5ZjhjNGYtZmI2Ny00ODM0LWFkNzgtZmI1YzA2N2MxMzA0XkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UY98_CR0,0,67,98_AL_.jpg",Lawrence of Arabia,adventure biography dramathe story te lawrence english officer successfully united led diverse often warring arab tribe world war order fight turksdavid leanpeter otoolealec guinnessanthony quinnjack hawkins
117,"https://m.media-amazon.com/images/M/MV5BNzkwODFjNzItMmMwNi00MTU5LWE2MzktM2M4ZDczZGM1MmViXkEyXkFqcGdeQXVyNDY2MTk1ODk@._V1_UX67_CR0,0,67,98_AL_.jpg",The Apartment,comedy drama romancea man try rise company letting executive use apartment tryst complication romance ensuebilly wilderjack lemmonshirley maclainefred macmurrayray walston
118,"https://m.media-amazon.com/images/M/MV5BZDA3NDExMTUtMDlhOC00MmQ5LWExZGUtYmI1NGVlZWI4OWNiXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg",North by Northwest,adventure mystery thrillera new york city advertising executive go run mistaken government agent group foreign spiesalfred hitchcockcary granteva marie saintjames masonjessie royce landis
119,"https://m.media-amazon.com/images/M/MV5BYTE4ODEwZDUtNDFjOC00NjAxLWEzYTQtYTI1NGVmZmFlNjdiL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg",Vertigo,mystery romance thrillera former police detective juggle wrestling personal demon becoming obsessed hauntingly beautiful womanalfred hitchcockjames stewartkim novakbarbara bel geddestom helmore
120,"https://m.media-amazon.com/images/M/MV5BZDRjNGViMjQtOThlMi00MTA3LThkYzQtNzJkYjBkMGE0YzE1XkEyXkFqcGdeQXVyNDYyMDk5MTU@._V1_UY98_CR0,0,67,98_AL_.jpg",Singin' in the Rain,comedy musical romancea silent film production company cast make difficult transition soundstanley donengene kellygene kellydonald oconnordebbie reynolds
121,"https://m.media-amazon.com/images/M/MV5BZmM0NGY3Y2MtMTA1YS00YmQzLTk2YTctYWFhMDkzMDRjZWQzXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UX67_CR0,0,67,98_AL_.jpg",Ikiru,dramaa bureaucrat try find meaning life discovers terminal cancerakira kurosawatakashi shimuranobuo kanekoshinichi himoriharuo tanaka
122,"https://m.media-amazon.com/images/M/MV5BNmI1ODdjODctMDlmMC00ZWViLWI5MzYtYzRhNDdjYmM3MzFjXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY98_CR0,0,67,98_AL_.jpg",Ladri di biciclette,dramain postwar italy workingclass man bicycle stolen son set find itvittorio de sicalamberto maggioranienzo staiolalianella carellelena altieri
123,"https://m.media-amazon.com/images/M/MV5BOTdlNjgyZGUtOTczYi00MDdhLTljZmMtYTEwZmRiOWFkYjRhXkEyXkFqcGdeQXVyNDY2MTk1ODk@._V1_UX67_CR0,0,67,98_AL_.jpg",Double Indemnity,crime drama filmnoiran insurance representative let talked seductive housewife murderinsurance fraud scheme arouses suspicion insurance investigatorbilly wilderfred macmurraybarbara stanwyckedward g robinsonbyron barr
124,"https://m.media-amazon.com/images/M/MV5BYjBiOTYxZWItMzdiZi00NjlkLWIzZTYtYmFhZjhiMTljOTdkXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg",Citizen Kane,drama mysteryfollowing death publishing tycoon charles foster kane reporter scramble uncover meaning final utterance rosebudorson wellesorson wellesjoseph cottendorothy comingoreagnes moorehead
125,"https://m.media-amazon.com/images/M/MV5BODA4ODk3OTEzMF5BMl5BanBnXkFtZTgwMTQ2ODMwMzE@._V1_UX67_CR0,0,67,98_AL_.jpg",M - Eine Stadt sucht einen Mörder,crime mystery thrillerwhen police german city unable catch childmurderer criminal join manhuntfritz langpeter lorreellen widmanninge landgutotto wernicke
